config,query_id,k,precision,recall,f1,ndcg
Exact (FlatL2),75,500,0.998,0.499,0.6653333333333333,0.9978525506649848
Exact (FlatL2),75,1000,0.823,0.823,0.823,0.8518322440850196
Exact (FlatL2),76,10,1.0,0.01,0.019801980198019802,1.0
Exact (FlatL2),76,50,1.0,0.05,0.09523809523809523,1.0
Exact (FlatL2),76,100,1.0,0.1,0.18181818181818182,1.0
Exact (FlatL2),76,500,1.0,0.5,0.6666666666666666,1.0
Exact (FlatL2),76,1000,0.984,0.984,0.984,0.9867216439406195
Exact (FlatL2),77,10,1.0,0.01,0.019801980198019802,1.0
Exact (FlatL2),77,50,1.0,0.05,0.09523809523809523,1.0
Exact (FlatL2),77,100,1.0,0.1,0.18181818181818182,1.0
Exact (FlatL2),77,500,1.0,0.5,0.6666666666666666,1.0
Exact (FlatL2),77,1000,0.966,0.966,0.966,0.9721551747542917
Exact (FlatL2),78,10,1.0,0.01,0.019801980198019802,1.0
Exact (FlatL2),78,50,1.0,0.05,0.09523809523809523,1.0
Exact (FlatL2),78,100,1.0,0.1,0.18181818181818182,1.0
Exact (FlatL2),78,500,1.0,0.5,0.6666666666666666,1.0
Exact (FlatL2),78,1000,0.955,0.955,0.955,0.9629261651750297
Exact (FlatL2),79,10,0.8,0.008,0.015841584158415842,0.8263333286520083
Exact (FlatL2),79,50,0.68,0.034,0.06476190476190476,0.7048556399751409
Exact (FlatL2),79,100,0.58,0.058,0.10545454545454544,0.6194010842326064
Exact (FlatL2),79,500,0.55,0.275,0.3666666666666667,0.5667816908061925
Exact (FlatL2),79,1000,0.462,0.462,0.462,0.48503457754906004
Exact (FlatL2),80,10,1.0,0.01,0.019801980198019802,1.0
Exact (FlatL2),80,50,1.0,0.05,0.09523809523809523,1.0
Exact (FlatL2),80,100,1.0,0.1,0.18181818181818182,1.0
Exact (FlatL2),80,500,0.992,0.496,0.6613333333333333,0.9931674264722263
Exact (FlatL2),80,1000,0.913,0.913,0.9130000000000001,0.9267287669585215
Exact (FlatL2),81,10,1.0,0.01,0.019801980198019802,1.0
Exact (FlatL2),81,50,1.0,0.05,0.09523809523809523,1.0
Exact (FlatL2),81,100,1.0,0.1,0.18181818181818182,1.0
Exact (FlatL2),81,500,0.994,0.497,0.6626666666666666,0.9950425368517642
Exact (FlatL2),81,1000,0.862,0.862,0.8619999999999999,0.8842463946886571
Exact (FlatL2),82,10,1.0,0.01,0.019801980198019802,1.0
Exact (FlatL2),82,50,1.0,0.05,0.09523809523809523,1.0
Exact (FlatL2),82,100,1.0,0.1,0.18181818181818182,1.0
Exact (FlatL2),82,500,1.0,0.5,0.6666666666666666,1.0
Exact (FlatL2),82,1000,0.909,0.909,0.909,0.9244905441516219
Exact (FlatL2),83,10,1.0,0.01,0.019801980198019802,1.0
Exact (FlatL2),83,50,1.0,0.05,0.09523809523809523,1.0
Exact (FlatL2),83,100,0.99,0.099,0.18,0.9925085132766419
Exact (FlatL2),83,500,0.956,0.478,0.6373333333333333,0.9618167774344184
Exact (FlatL2),83,1000,0.84,0.84,0.8399999999999999,0.8619077043886035
Exact (FlatL2),84,10,1.0,0.01,0.019801980198019802,1.0
Exact (FlatL2),84,50,1.0,0.05,0.09523809523809523,1.0
Exact (FlatL2),84,100,1.0,0.1,0.18181818181818182,1.0
Exact (FlatL2),84,500,1.0,0.5,0.6666666666666666,1.0
Exact (FlatL2),84,1000,0.985,0.985,0.985,0.9875480480423966
Exact (FlatL2),85,10,1.0,0.01,0.019801980198019802,1.0
Exact (FlatL2),85,50,1.0,0.05,0.09523809523809523,1.0
Exact (FlatL2),85,100,1.0,0.1,0.18181818181818182,1.0
Exact (FlatL2),85,500,0.996,0.498,0.664,0.9965376889454347
Exact (FlatL2),85,1000,0.995,0.995,0.995,0.9954894941648886
Exact (FlatL2),86,10,1.0,0.01,0.019801980198019802,1.0
Exact (FlatL2),86,50,1.0,0.05,0.09523809523809523,1.0
Exact (FlatL2),86,100,0.98,0.098,0.17818181818181816,0.9848460435165602
Exact (FlatL2),86,500,0.992,0.496,0.6613333333333333,0.9918050636580974
Exact (FlatL2),86,1000,0.949,0.949,0.949,0.9563836880561375
Exact (FlatL2),87,10,1.0,0.01,0.019801980198019802,1.0
Exact (FlatL2),87,50,1.0,0.05,0.09523809523809523,1.0
Exact (FlatL2),87,100,1.0,0.1,0.18181818181818182,1.0
Exact (FlatL2),87,500,0.948,0.474,0.632,0.954349868600501
Exact (FlatL2),87,1000,0.827,0.827,0.827,0.8501713778968099
Exact (FlatL2),88,10,1.0,0.01,0.019801980198019802,1.0
Exact (FlatL2),88,50,1.0,0.05,0.09523809523809523,1.0
Exact (FlatL2),88,100,1.0,0.1,0.18181818181818182,1.0
Exact (FlatL2),88,500,0.998,0.499,0.6653333333333333,0.9984151014308501
Exact (FlatL2),88,1000,0.954,0.954,0.954,0.961929242627745
Exact (FlatL2),89,10,1.0,0.01,0.019801980198019802,1.0
Exact (FlatL2),89,50,1.0,0.05,0.09523809523809523,1.0
Exact (FlatL2),89,100,1.0,0.1,0.18181818181818182,1.0
Exact (FlatL2),89,500,0.992,0.496,0.6613333333333333,0.9934028129453322
Exact (FlatL2),89,1000,0.92,0.92,0.92,0.9327455913487045
Exact (FlatL2),90,10,1.0,0.01,0.019801980198019802,1.0
Exact (FlatL2),90,50,0.98,0.049,0.09333333333333334,0.9862624056311926
Exact (FlatL2),90,100,0.96,0.096,0.17454545454545453,0.9691709809725694
Exact (FlatL2),90,500,0.89,0.445,0.5933333333333334,0.9040363504913913
Exact (FlatL2),90,1000,0.75,0.75,0.75,0.7796267896409625
Exact (FlatL2),91,10,1.0,0.01,0.019801980198019802,1.0
Exact (FlatL2),91,50,0.96,0.048,0.09142857142857141,0.9706714971870611
Exact (FlatL2),91,100,0.91,0.091,0.16545454545454544,0.9278759397228118
Exact (FlatL2),91,500,0.696,0.348,0.46399999999999997,0.7340600550712578
Exact (FlatL2),91,1000,0.572,0.572,0.572,0.6125931273670373
Exact (FlatL2),92,10,0.9,0.009,0.01782178217821782,0.9052116356304493
Exact (FlatL2),92,50,0.96,0.048,0.09142857142857141,0.9523198840108494
Exact (FlatL2),92,100,0.9,0.09,0.16363636363636364,0.9103143274581099
Exact (FlatL2),92,500,0.846,0.423,0.564,0.8571440764626789
Exact (FlatL2),92,1000,0.732,0.732,0.732,0.7563083228365249
Exact (FlatL2),93,10,1.0,0.01,0.019801980198019802,1.0
Exact (FlatL2),93,50,0.9,0.045,0.08571428571428572,0.9207158819328504
Exact (FlatL2),93,100,0.82,0.082,0.14909090909090908,0.8499681011666967
Exact (FlatL2),93,500,0.66,0.33,0.44000000000000006,0.6876058194082325
Exact (FlatL2),93,1000,0.55,0.55,0.55,0.5834045446024163
Exact (FlatL2),94,10,1.0,0.01,0.019801980198019802,1.0
Exact (FlatL2),94,50,0.98,0.049,0.09333333333333334,0.9854314065074474
Exact (FlatL2),94,100,0.95,0.095,0.17272727272727273,0.9596832597068965
Exact (FlatL2),94,500,0.856,0.428,0.5706666666666667,0.8723905848875025
Exact (FlatL2),94,1000,0.709,0.709,0.709,0.7406599505346529
Exact (FlatL2),95,10,1.0,0.01,0.019801980198019802,1.0
Exact (FlatL2),95,50,0.98,0.049,0.09333333333333334,0.9853307271990933
Exact (FlatL2),95,100,0.93,0.093,0.16909090909090907,0.9446540755765297
Exact (FlatL2),95,500,0.674,0.337,0.44933333333333336,0.7139005551705235
Exact (FlatL2),95,1000,0.532,0.532,0.532,0.576415319880139
Exact (FlatL2),96,10,1.0,0.01,0.019801980198019802,1.0
Exact (FlatL2),96,50,1.0,0.05,0.09523809523809523,1.0
Exact (FlatL2),96,100,1.0,0.1,0.18181818181818182,1.0
Exact (FlatL2),96,500,0.958,0.479,0.6386666666666667,0.9646378793150764
Exact (FlatL2),96,1000,0.808,0.808,0.808,0.8358045943850367
Exact (FlatL2),97,10,0.9,0.009,0.01782178217821782,0.933745776545611
Exact (FlatL2),97,50,0.96,0.048,0.09142857142857141,0.9621885165264501
Exact (FlatL2),97,100,0.94,0.094,0.1709090909090909,0.9465735701820333
Exact (FlatL2),97,500,0.824,0.412,0.5493333333333332,0.8425502102807424
Exact (FlatL2),97,1000,0.713,0.713,0.713,0.7409101205365233
Exact (FlatL2),98,10,0.9,0.009,0.01782178217821782,0.8899541168509599
Exact (FlatL2),98,50,0.84,0.042,0.08,0.8522407337459552
Exact (FlatL2),98,100,0.85,0.085,0.15454545454545457,0.8550057069649406
Exact (FlatL2),98,500,0.698,0.349,0.46533333333333327,0.721844943013914
Exact (FlatL2),98,1000,0.596,0.596,0.596,0.6253519951507746
Exact (FlatL2),99,10,1.0,0.01,0.019801980198019802,1.0
Exact (FlatL2),99,50,0.98,0.049,0.09333333333333334,0.9848842407886497
Exact (FlatL2),99,100,0.9,0.09,0.16363636363636364,0.9224435607944877
Exact (FlatL2),99,500,0.496,0.248,0.33066666666666666,0.5591377870625722
Exact (FlatL2),99,1000,0.385,0.385,0.38499999999999995,0.4375421022712162
Exact (FlatL2),100,10,1.0,0.01,0.019801980198019802,1.0
Exact (FlatL2),100,50,1.0,0.05,0.09523809523809523,1.0
Exact (FlatL2),100,100,1.0,0.1,0.18181818181818182,1.0
Exact (FlatL2),100,500,0.95,0.475,0.6333333333333334,0.9585018154284699
Exact (FlatL2),100,1000,0.767,0.767,0.767,0.8006162816374691
Exact (FlatL2),101,10,1.0,0.01,0.019801980198019802,1.0
Exact (FlatL2),101,50,0.96,0.048,0.09142857142857141,0.9721591719484354
Exact (FlatL2),101,100,0.96,0.096,0.17454545454545453,0.9674428156243567
Exact (FlatL2),101,500,0.854,0.427,0.5693333333333334,0.8725103820284591
Exact (FlatL2),101,1000,0.68,0.68,0.68,0.7159421056383779
IVF (nprobe=1),1,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),1,50,0.94,0.047,0.08952380952380952,0.955769064364038
IVF (nprobe=1),1,100,0.93,0.093,0.16909090909090907,0.9423004697418165
IVF (nprobe=1),1,500,0.826,0.413,0.5506666666666666,0.8452312295369797
IVF (nprobe=1),1,1000,0.636,0.636,0.636,0.6781494597111815
IVF (nprobe=1),2,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),2,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=1),2,100,0.99,0.099,0.18,0.9924879067876868
IVF (nprobe=1),2,500,0.96,0.48,0.64,0.9637438961652287
IVF (nprobe=1),2,1000,0.527,0.527,0.527,0.5946354386968413
IVF (nprobe=1),3,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),3,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=1),3,100,0.99,0.099,0.18,0.9921546094807849
IVF (nprobe=1),3,500,0.888,0.444,0.592,0.904754729827622
IVF (nprobe=1),3,1000,0.45,0.45,0.45,0.5240262749482419
IVF (nprobe=1),4,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),4,50,0.98,0.049,0.09333333333333334,0.9801548046678968
IVF (nprobe=1),4,100,0.95,0.095,0.17272727272727273,0.9577629070595485
IVF (nprobe=1),4,500,0.884,0.442,0.5893333333333334,0.8938703094763297
IVF (nprobe=1),4,1000,0.524,0.524,0.524,0.5856714425796778
IVF (nprobe=1),5,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),5,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=1),5,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=1),5,500,0.972,0.486,0.648,0.9770704565918913
IVF (nprobe=1),5,1000,0.719,0.719,0.7190000000000001,0.7635350127820636
IVF (nprobe=1),6,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),6,50,0.98,0.049,0.09333333333333334,0.9817480390694907
IVF (nprobe=1),6,100,0.97,0.097,0.1763636363636364,0.9726635254057766
IVF (nprobe=1),6,500,0.946,0.473,0.6306666666666666,0.9513156444375421
IVF (nprobe=1),6,1000,0.63,0.63,0.63,0.6838591350697575
IVF (nprobe=1),7,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),7,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=1),7,100,0.98,0.098,0.17818181818181816,0.9848469327844013
IVF (nprobe=1),7,500,0.958,0.479,0.6386666666666667,0.9632177319985851
IVF (nprobe=1),7,1000,0.731,0.731,0.731,0.7711750831532146
IVF (nprobe=1),8,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),8,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=1),8,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=1),8,500,0.994,0.497,0.6626666666666666,0.9948615207350336
IVF (nprobe=1),8,1000,0.885,0.885,0.885,0.9045519746071519
IVF (nprobe=1),9,10,0.9,0.009,0.01782178217821782,0.7799082337019199
IVF (nprobe=1),9,50,0.96,0.048,0.09142857142857141,0.9087985879705379
IVF (nprobe=1),9,100,0.92,0.092,0.1672727272727273,0.8967617162749018
IVF (nprobe=1),9,500,0.696,0.348,0.46399999999999997,0.7235323119191526
IVF (nprobe=1),9,1000,0.355,0.355,0.35500000000000004,0.4210459552948597
IVF (nprobe=1),10,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),10,50,0.98,0.049,0.09333333333333334,0.9860416298881255
IVF (nprobe=1),10,100,0.96,0.096,0.17454545454545453,0.9689362551258996
IVF (nprobe=1),10,500,0.894,0.447,0.5960000000000001,0.9061599087462308
IVF (nprobe=1),10,1000,0.642,0.642,0.642,0.689949535081996
IVF (nprobe=1),11,10,0.8,0.008,0.015841584158415842,0.7759944384848244
IVF (nprobe=1),11,50,0.96,0.048,0.09142857142857141,0.9210882575773466
IVF (nprobe=1),11,100,0.98,0.098,0.17818181818181816,0.9513922078952899
IVF (nprobe=1),11,500,0.942,0.471,0.628,0.9407235802508106
IVF (nprobe=1),11,1000,0.497,0.497,0.497,0.5625973313605835
IVF (nprobe=1),12,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),12,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=1),12,100,0.98,0.098,0.17818181818181816,0.9848371148321626
IVF (nprobe=1),12,500,0.512,0.256,0.3413333333333333,0.58761187832916
IVF (nprobe=1),12,1000,0.256,0.256,0.256,0.33682262741725566
IVF (nprobe=1),13,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),13,50,0.98,0.049,0.09333333333333334,0.9861175420603098
IVF (nprobe=1),13,100,0.96,0.096,0.17454545454545453,0.9680908285215819
IVF (nprobe=1),13,500,0.846,0.423,0.564,0.8666443769591647
IVF (nprobe=1),13,1000,0.47,0.47,0.47,0.5385549201255251
IVF (nprobe=1),14,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),14,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=1),14,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=1),14,500,0.988,0.494,0.6586666666666667,0.9899253653603636
IVF (nprobe=1),14,1000,0.899,0.899,0.899,0.9161591243960169
IVF (nprobe=1),15,10,0.9,0.009,0.01782178217821782,0.914856882358379
IVF (nprobe=1),15,50,0.9,0.045,0.08571428571428572,0.9044596063055322
IVF (nprobe=1),15,100,0.85,0.085,0.15454545454545457,0.8646159428419891
IVF (nprobe=1),15,500,0.346,0.173,0.2306666666666667,0.42511908900315537
IVF (nprobe=1),15,1000,0.173,0.173,0.173,0.24368079306093096
IVF (nprobe=1),16,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),16,50,0.96,0.048,0.09142857142857141,0.9661643624827941
IVF (nprobe=1),16,100,0.95,0.095,0.17272727272727273,0.956599117276782
IVF (nprobe=1),16,500,0.844,0.422,0.5626666666666666,0.863691584245139
IVF (nprobe=1),16,1000,0.721,0.721,0.721,0.7518293382162327
IVF (nprobe=1),17,10,0.7,0.007,0.013861386138613862,0.7411902110103873
IVF (nprobe=1),17,50,0.74,0.037,0.07047619047619047,0.7456153532589745
IVF (nprobe=1),17,100,0.78,0.078,0.14181818181818184,0.7761201150895926
IVF (nprobe=1),17,500,0.78,0.39,0.5200000000000001,0.7823908184858622
IVF (nprobe=1),17,1000,0.541,0.541,0.541,0.5807257886231214
IVF (nprobe=1),18,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),18,50,0.98,0.049,0.09333333333333334,0.9844933985977984
IVF (nprobe=1),18,100,0.99,0.099,0.18,0.9904482953478362
IVF (nprobe=1),18,500,0.93,0.465,0.6200000000000001,0.9392629497316025
IVF (nprobe=1),18,1000,0.596,0.596,0.596,0.6544601966842106
IVF (nprobe=1),19,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),19,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=1),19,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=1),19,500,0.984,0.492,0.656,0.9861272584659689
IVF (nprobe=1),19,1000,0.515,0.515,0.515,0.5860065750083326
IVF (nprobe=1),20,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),20,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=1),20,100,0.98,0.098,0.17818181818181816,0.9847237175973654
IVF (nprobe=1),20,500,0.596,0.298,0.39733333333333337,0.664691041049549
IVF (nprobe=1),20,1000,0.298,0.298,0.298,0.3810048624333774
IVF (nprobe=1),21,10,0.9,0.009,0.01782178217821782,0.9266360779006401
IVF (nprobe=1),21,50,0.86,0.043,0.0819047619047619,0.8789085308139141
IVF (nprobe=1),21,100,0.85,0.085,0.15454545454545457,0.8630397342633774
IVF (nprobe=1),21,500,0.832,0.416,0.5546666666666666,0.8417803687270298
IVF (nprobe=1),21,1000,0.494,0.494,0.494,0.5520003493392286
IVF (nprobe=1),22,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),22,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=1),22,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=1),22,500,0.99,0.495,0.66,0.9914097426013124
IVF (nprobe=1),22,1000,0.953,0.953,0.953,0.9600985082832931
IVF (nprobe=1),23,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),23,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=1),23,100,0.98,0.098,0.17818181818181816,0.9848276942837937
IVF (nprobe=1),23,500,0.818,0.409,0.5453333333333333,0.8482186070576824
IVF (nprobe=1),23,1000,0.413,0.413,0.413,0.4898160819863556
IVF (nprobe=1),24,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),24,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=1),24,100,0.99,0.099,0.18,0.9922340671359725
IVF (nprobe=1),24,500,0.936,0.468,0.624,0.9456095860259698
IVF (nprobe=1),24,1000,0.54,0.54,0.54,0.6063943312821846
IVF (nprobe=1),25,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),25,50,0.8,0.04,0.07619047619047618,0.8381386293002648
IVF (nprobe=1),25,100,0.74,0.074,0.13454545454545455,0.7798689568627641
IVF (nprobe=1),25,500,0.648,0.324,0.432,0.6729578417290416
IVF (nprobe=1),25,1000,0.6,0.6,0.6,0.6227121947053298
IVF (nprobe=1),26,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),26,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=1),26,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=1),26,500,0.684,0.342,0.456,0.7428651988755852
IVF (nprobe=1),26,1000,0.342,0.342,0.342,0.42581475516387646
IVF (nprobe=1),27,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),27,50,0.98,0.049,0.09333333333333334,0.9843500333548646
IVF (nprobe=1),27,100,0.97,0.097,0.1763636363636364,0.9754768797843073
IVF (nprobe=1),27,500,0.934,0.467,0.6226666666666667,0.9413496955201409
IVF (nprobe=1),27,1000,0.573,0.573,0.573,0.6337266245508065
IVF (nprobe=1),28,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),28,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=1),28,100,0.98,0.098,0.17818181818181816,0.9855437164493942
IVF (nprobe=1),28,500,0.976,0.488,0.6506666666666666,0.978270392373764
IVF (nprobe=1),28,1000,0.948,0.948,0.948,0.9540966100421813
IVF (nprobe=1),29,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),29,50,0.72,0.036,0.06857142857142856,0.78988602823044
IVF (nprobe=1),29,100,0.59,0.059,0.10727272727272726,0.6656839464245795
IVF (nprobe=1),29,500,0.268,0.134,0.1786666666666667,0.34008078076097636
IVF (nprobe=1),29,1000,0.134,0.134,0.134,0.1949363284413705
IVF (nprobe=1),30,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),30,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=1),30,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=1),30,500,0.992,0.496,0.6613333333333333,0.993299750559099
IVF (nprobe=1),30,1000,0.94,0.94,0.94,0.9496593357152148
IVF (nprobe=1),31,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),31,50,0.88,0.044,0.0838095238095238,0.9102666297078973
IVF (nprobe=1),31,100,0.92,0.092,0.1672727272727273,0.9291150142427611
IVF (nprobe=1),31,500,0.84,0.42,0.5599999999999999,0.8575324136186091
IVF (nprobe=1),31,1000,0.61,0.61,0.61,0.6579039874635274
IVF (nprobe=1),32,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),32,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=1),32,100,0.99,0.099,0.18,0.9918122023311187
IVF (nprobe=1),32,500,0.98,0.49,0.6533333333333333,0.982579419324633
IVF (nprobe=1),32,1000,0.864,0.864,0.864,0.8848960925412201
IVF (nprobe=1),33,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),33,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=1),33,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=1),33,500,0.884,0.442,0.5893333333333334,0.9029311394889739
IVF (nprobe=1),33,1000,0.516,0.516,0.516,0.5835995250640251
IVF (nprobe=1),34,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),34,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=1),34,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=1),34,500,0.974,0.487,0.6493333333333333,0.977379151543139
IVF (nprobe=1),34,1000,0.858,0.858,0.858,0.8792340102403468
IVF (nprobe=1),35,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),35,50,0.96,0.048,0.09142857142857141,0.9700615659622954
IVF (nprobe=1),35,100,0.97,0.097,0.1763636363636364,0.9742376958106705
IVF (nprobe=1),35,500,0.55,0.275,0.3666666666666667,0.617536109742775
IVF (nprobe=1),35,1000,0.275,0.275,0.275,0.3539753750384156
IVF (nprobe=1),36,10,0.9,0.009,0.01782178217821782,0.914856882358379
IVF (nprobe=1),36,50,0.88,0.044,0.0838095238095238,0.8943338095119121
IVF (nprobe=1),36,100,0.87,0.087,0.15818181818181817,0.8828693037156474
IVF (nprobe=1),36,500,0.39,0.195,0.26000000000000006,0.46837632580268507
IVF (nprobe=1),36,1000,0.195,0.195,0.195,0.2684760987566854
IVF (nprobe=1),37,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),37,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=1),37,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=1),37,500,0.748,0.374,0.4986666666666667,0.7955041628194286
IVF (nprobe=1),37,1000,0.374,0.374,0.374,0.4559877227194366
IVF (nprobe=1),38,10,0.8,0.008,0.015841584158415842,0.8389574121760602
IVF (nprobe=1),38,50,0.56,0.028,0.05333333333333334,0.6204752732170228
IVF (nprobe=1),38,100,0.47,0.047,0.08545454545454545,0.5293866961184601
IVF (nprobe=1),38,500,0.194,0.097,0.12933333333333333,0.25009608821287466
IVF (nprobe=1),38,1000,0.099,0.099,0.099,0.14515889965261422
IVF (nprobe=1),39,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),39,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=1),39,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=1),39,500,0.97,0.485,0.6466666666666666,0.9750063364212462
IVF (nprobe=1),39,1000,0.807,0.807,0.807,0.8377456536846316
IVF (nprobe=1),40,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),40,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=1),40,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=1),40,500,0.944,0.472,0.6293333333333333,0.9525019857199226
IVF (nprobe=1),40,1000,0.475,0.475,0.47500000000000003,0.548695254411482
IVF (nprobe=1),41,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),41,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=1),41,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=1),41,500,0.996,0.498,0.664,0.9968024708482832
IVF (nprobe=1),41,1000,0.683,0.683,0.683,0.7344214625409567
IVF (nprobe=1),42,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),42,50,0.98,0.049,0.09333333333333334,0.9863315949815462
IVF (nprobe=1),42,100,0.98,0.098,0.17818181818181816,0.9843764851658471
IVF (nprobe=1),42,500,0.946,0.473,0.6306666666666666,0.9521839664014419
IVF (nprobe=1),42,1000,0.85,0.85,0.85,0.8703555049714675
IVF (nprobe=1),43,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),43,50,0.98,0.049,0.09333333333333334,0.983089718400355
IVF (nprobe=1),43,100,0.98,0.098,0.17818181818181816,0.9814984388498053
IVF (nprobe=1),43,500,0.976,0.488,0.6506666666666666,0.9774557631274268
IVF (nprobe=1),43,1000,0.76,0.76,0.76,0.7967597390170202
IVF (nprobe=1),44,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=1),44,50,0.98,0.049,0.09333333333333334,0.9835051587382827
